,constellation,iterations,seed_value,mu,sigma,number_of_satellites,total_area_earth_km_sq,coverage_area_per_sat_sqkm,altitude_km,dl_frequency_Hz,dl_bandwidth_Hz,speed_of_light,antenna_diameter_m,antenna_efficiency,power_dBw,receiver_gain_dB,earth_atmospheric_losses_dB,all_other_losses_dB,number_of_channels,polarization,monthly_traffic_GB,percent_of_traffic,fuel_mass_kg,fuel_mass_1_kg,fuel_mass_2_kg,fuel_mass_3_kg,satellite_launch_cost,ground_station_cost,spectrum_cost,regulation_fees,digital_infrastructure_cost,ground_station_energy,subscriber_acquisition,staff_costs,research_development,maintenance,discount_rate,assessment_period_year
800,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,609.7806453604879,17699999999.981895,250000000.0,300000000.0,0.9249287630628106,0.5447224652936729,30,35.05712951120927,14.874728489953712,0.46978050132870797,8,2,27.644824137203088,15,0,10000,480000,184900,182436703.65007707,37714919.11153923,116187979.65040801,8923389.268469792,3139387.0144758075,14155546.16543982,57433522.32720888,-2200285.400748696,60712208.71631558,54135488.5492573,5,5
801,Starlink,100,42,2,10,4425,510000000,115254.2372881356,549.563197017422,13499999999.972761,500000000.0,300000000.0,0.5336467622619164,0.6849701205571264,30,32.4357828927584,7.601021985186016,0.7034993393998812,8,2,34.471654776063986,15,488370,0,0,0,257371652.3354046,46225036.57185342,133738512.05027288,474667.48932862375,3339436.675789492,4025466.1019547773,56689167.61901132,3188997.2819433063,60294705.30110786,13270571.062911958,5,5
802,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1198.630091589532,13500000000.049557,250000000.0,300000000.0,0.6989349815211622,0.6638886497782587,30,26.261159106339,12.991393425957526,0.5066182289093556,8,2,28.379672451215143,15,218150,7360,0,0,712944895.7219605,47565258.00982977,130671440.2450825,7033502.093687436,3240114.0951870866,2814846.4665313736,45831932.53719748,6782243.114429496,60753970.43231596,13847655.682063393,5,5
803,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.6640234561582,17700000000.08117,250000000.0,300000000.0,0.9840574505110493,0.6065557589176436,30,35.1451187688573,17.50205728458033,0.33220792498532276,8,2,34.36374547403821,15,0,10000,480000,184900,188005896.627309,32830981.70128755,124605423.42608203,6126940.763690054,2531922.954623792,15313973.42037493,51480290.22553306,2151850.0899515525,60281093.41352606,54675182.997887895,5,5
804,Starlink,100,42,2,10,4425,510000000,115254.2372881356,541.4346346640613,13500000000.093397,500000000.0,300000000.0,0.7969095269977108,0.5258560751363273,30,29.592735274876382,10.632875358634553,0.6962610808903555,8,2,27.75458527812303,15,488370,0,0,0,241059184.21101096,50158012.39072238,139656634.2262924,1235349.8390109176,2757270.402149509,3454120.474506975,48358943.52980338,8240629.074919829,59560632.83815257,13252984.624999007,5,5
805,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1196.7231408724756,13500000000.06234,250000000.0,300000000.0,0.8466022190889284,0.6222803985431097,30,32.97715613347585,14.508629700059924,0.7298929807083384,8,2,25.290354235315583,15,218150,7360,0,0,720581915.7833778,45298592.968794934,129159745.8796074,6841100.021654296,3545047.020933962,2615640.3410590887,48519072.92324948,11265126.81538456,60606637.6498476,12410143.808662092,5,5
806,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,601.8553119634922,17699999999.998413,250000000.0,300000000.0,0.7770113126304634,0.6807681803932679,30,35.222788170308014,14.701442848699877,0.5406913977512358,8,2,27.24616796059457,15,0,10000,480000,184900,185960495.90118697,36381326.1681235,127358177.03972065,6686950.683061062,3369774.046058075,15040260.061417196,50661645.090736225,14415744.874388907,60674605.722471006,55202878.28733432,5,5
807,Starlink,100,42,2,10,4425,510000000,115254.2372881356,546.1764303480071,13500000000.039352,500000000.0,300000000.0,0.7541818642718232,0.6182572096491737,30,26.213529822727672,9.323792110436994,0.49178688971798173,8,2,31.659201823167834,15,488370,0,0,0,243857223.75694206,47342849.40631059,112386413.4538656,-900024.4552843537,2612839.242711689,3624510.647582824,44367245.25367682,16198345.092603277,59995109.98203603,13623261.453735972,5,5
808,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1194.085469714001,13500000000.020082,250000000.0,300000000.0,0.625452129695878,0.6113741915675054,30,32.50642165831612,14.06610438080535,0.44831114786120757,8,2,28.81635320733041,15,218150,7360,0,0,720967688.7123833,48842310.01331596,122902525.35654259,8574565.612750497,3403299.894424402,2566643.390602745,52372601.997915305,10716051.535570819,59120060.429707065,12938372.11313859,5,5
809,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,605.737324769576,17699999999.971104,250000000.0,300000000.0,0.7852906547741051,0.6299730695903427,30,27.547604785147364,12.587565563850362,0.48002507105195164,8,2,32.69221695665432,15,0,10000,480000,184900,173444720.01723468,33758693.02110396,134936331.3216514,6179388.144227477,1643347.502727196,14617220.045171814,46901913.19606623,8717780.639846168,59636971.758780904,55577737.76998367,5,5
810,Starlink,100,42,2,10,4425,510000000,115254.2372881356,547.6013961613179,13500000000.036575,500000000.0,300000000.0,0.7713286167909941,0.6679922568715431,30,26.183528072220803,10.817350288410159,0.6675735093546148,8,2,33.61200053114983,15,488370,0,0,0,250893805.82121179,53148044.78027436,132076686.59520048,1083018.7561512403,4273022.956934418,4103717.6726667117,40957425.84720851,8191996.820476463,60374465.03781233,13252606.169448424,5,5
811,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1194.0124522505237,13500000000.03115,250000000.0,300000000.0,0.4769884529081691,0.5532010930953003,30,27.868829803386667,15.438667599197855,0.6253020630358841,8,2,34.18114127126242,15,218150,7360,0,0,714038493.6324055,44434632.738630496,109855239.04692405,8803470.773541972,3755916.1724640382,2378219.7629994964,56142810.1951302,4300609.31368103,60233469.42957191,13516968.641236773,5,5
812,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,602.1427297895217,17699999999.96254,250000000.0,300000000.0,0.8644861094682197,0.6218981151525461,30,30.098470349364895,12.988482368662329,0.591346206782682,8,2,32.11537435129716,15,0,10000,480000,184900,175827267.9462405,33185160.15810104,142898202.3022491,6424522.021957758,3004144.3189007333,15553878.32161782,49927121.3473158,-159208.66646227147,59588951.63569975,55578278.65374784,5,5
813,Starlink,100,42,2,10,4425,510000000,115254.2372881356,541.5398079410114,13499999999.962576,500000000.0,300000000.0,0.6624757866421009,0.6795669188614086,30,30.94093481628172,11.897953465336574,0.5814459677772994,8,2,29.20135787586083,15,488370,0,0,0,240946424.3857849,48346611.66779055,142445794.22930244,2698290.415247789,4151050.0701638805,2785717.87460081,53147847.00615252,11877245.577526383,60915559.51390797,12620279.954009425,5,5
814,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1191.7851358273574,13499999999.9706,250000000.0,300000000.0,0.8415777800143492,0.5472699291679753,30,27.79195577981736,14.635893944592368,0.4062058851800092,8,2,29.723327532980345,15,218150,7360,0,0,711063580.2279344,49700794.44743452,142522564.6704252,8755018.959589615,4461996.079289071,3780190.256123588,54289608.10979515,-1669078.6669739222,60564837.59479392,13448779.48938443,5,5
815,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,600.9289317156959,17700000000.07438,250000000.0,300000000.0,0.7761599423746689,0.5932552180529943,30,34.014779072135354,17.4769489657085,0.68431946538991,8,2,27.79184449407269,15,0,10000,480000,184900,182873814.2066104,37122467.40039109,115214066.25837603,7252991.940898239,2770059.4503624327,14482977.528991437,43538515.60287706,5134997.940826857,59817098.555063315,55964709.07184092,5,5
816,Starlink,100,42,2,10,4425,510000000,115254.2372881356,543.4450196824138,13500000000.078388,500000000.0,300000000.0,0.6498854894365504,0.6102312523216438,30,32.84948448654044,10.335180443943031,0.4477199762580605,8,2,33.119847171993946,15,488370,0,0,0,259192726.7918085,50713446.84085306,118339697.85104078,1852643.2426561248,4043065.5059704594,4238829.73944917,53359069.107157946,-1309519.275485269,60230983.22320909,12945991.419791607,5,5
817,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1193.8324762008247,13500000000.05104,250000000.0,300000000.0,0.6451435504247891,0.6108873853575953,30,25.450053700889278,13.71197765838619,0.4300280439234838,8,2,34.67892986738961,15,218150,7360,0,0,727508770.1773019,45514507.11128954,116645549.57962573,8937080.623103764,2645881.957110348,2812336.0784011334,53460556.939961426,4095265.4925179007,59190728.74747439,13449318.462527918,5,5
818,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,606.8426100375341,17700000000.00571,250000000.0,300000000.0,1.0159185394026171,0.6267815189324867,30,34.17310662444493,15.875736477327118,0.6173206857638931,8,2,31.322036977636344,15,0,10000,480000,184900,188551555.10969716,35715599.95600574,124263854.8659251,6259252.5569496285,1918329.698650356,14638779.188494232,47912059.92932184,10452671.728374355,59773476.46491051,55269472.65247408,5,5
819,Starlink,100,42,2,10,4425,510000000,115254.2372881356,544.0016001680135,13500000000.077116,500000000.0,300000000.0,0.5687252730366402,0.6435319043527538,30,34.24150854917461,9.880632507393333,0.665978751635506,8,2,28.82935303732866,15,488370,0,0,0,256851649.0469988,53147162.57733819,134712378.85408214,1157779.361119255,4176582.9895351892,2832108.241667782,45554553.34309242,250072.33926615212,60271125.18465644,12288288.046606164,5,5
820,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1195.9135668424246,13500000000.035088,250000000.0,300000000.0,0.46275271817565705,0.5863862040931692,30,28.59835332295041,16.437283652472487,0.41021297359447084,8,2,33.65808674384081,15,218150,7360,0,0,715893272.8757021,51211221.060634226,130352128.46907493,8534519.781535171,2760583.6912711347,3544213.805440564,43939927.65717072,5673635.504276111,59719267.85257065,13520039.368588798,5,5
821,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,604.289631510661,17700000000.09981,250000000.0,300000000.0,1.0028824163181373,0.5240840706563872,30,32.48205773699066,16.70025730484551,0.6460183065238456,8,2,26.904542519402792,15,0,10000,480000,184900,174996333.97428522,28213546.297535364,112061373.07698058,7015544.253984984,1764789.150360561,15736016.44068324,59008488.07572191,3494522.909761331,59395937.33948782,54214081.25647638,5,5
822,Starlink,100,42,2,10,4425,510000000,115254.2372881356,542.9823426157196,13499999999.971224,500000000.0,300000000.0,0.7861365087944248,0.6404500174189953,30,27.981522789941028,12.091982041321945,0.485304164962562,8,2,30.407253256834146,15,488370,0,0,0,242199973.95772168,46484798.4615965,117804286.95705827,715328.3707245926,4290042.530340893,3295381.628666228,51911902.37114167,132293.45030559832,59175839.13865591,12236106.711453382,5,5
823,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1191.825361906701,13500000000.089716,250000000.0,300000000.0,0.4893890188956244,0.565728806494963,30,34.054198238272626,15.60482951168713,0.3437611364300323,8,2,30.343051783233115,15,218150,7360,0,0,717151474.7448599,53080934.5158132,142326022.88460714,7827246.829191925,4344321.155770108,3518590.0612228494,48466167.02981192,13131734.219239162,59390305.33029687,13347653.027876606,5,5
824,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,606.937493034883,17700000000.039,250000000.0,300000000.0,0.7582734387543558,0.5600985975839466,30,29.132000190028855,16.596155913983843,0.5990955260071531,8,2,29.94441012518593,15,0,10000,480000,184900,176577550.5413185,32840891.018752545,111290777.40551959,5464632.80055497,1624882.6815037592,15363316.387316283,57468824.55538745,1121425.8786516874,59017767.656387344,55335460.38296364,5,5
825,Starlink,100,42,2,10,4425,510000000,115254.2372881356,541.1718007838962,13499999999.942657,500000000.0,300000000.0,0.40182286225420727,0.6798163445162941,30,26.509913978138822,8.729941142381952,0.361146455844539,8,2,33.73381855286228,15,488370,0,0,0,258763242.2118794,44690999.68751374,127965321.7144257,1221974.942121033,3357261.473842698,3216475.6199482214,42413728.45179221,16047741.188710801,60838793.88411571,12742235.48768287,5,5
826,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1194.3859430294615,13499999999.993864,250000000.0,300000000.0,0.7588361521783016,0.6037145830444886,30,27.859280623077456,15.98253131274383,0.5678672586216996,8,2,34.83640795823864,15,218150,7360,0,0,724895287.7163199,46515244.01761115,136719507.0220445,8142659.980557593,3055505.660199583,3771301.595227287,55211132.323469244,-1593077.1222289875,59943237.18026226,13940878.292526066,5,5
827,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,605.325339499988,17700000000.0797,250000000.0,300000000.0,0.8064673388226852,0.5015609429862041,30,29.52629020296913,16.23000614764873,0.5274991982426616,8,2,27.557402807241644,15,0,10000,480000,184900,178410143.04036155,31585152.137691777,130393579.7534596,5272092.911297619,3122650.1883396376,15506072.245502464,53021642.13592172,4556486.871899081,59656873.60020362,55731645.41871937,5,5
828,Starlink,100,42,2,10,4425,510000000,115254.2372881356,540.6716828612923,13500000000.026438,500000000.0,300000000.0,0.6102316057478834,0.5183685011009344,30,33.316519784665005,12.460458153332794,0.6964591741383728,8,2,26.203140799874436,15,488370,0,0,0,256771328.77952814,53583005.39164443,132033142.10330176,-223355.93549991515,3856570.482090652,3354754.366881202,57030122.179567486,15885104.265059337,60735544.73952053,13432844.03569036,5,5
829,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1193.6168052974367,13500000000.020098,250000000.0,300000000.0,0.770682595875759,0.6008362655388042,30,33.744755830418,12.676461923112537,0.41705122609386813,8,2,25.553977211389594,15,218150,7360,0,0,728672435.4085276,51717566.02607146,113417781.69156761,7896747.844422448,3066295.199877642,2602171.519287247,43569079.89671054,914393.727059728,59523658.89196394,12179013.21094563,5,5
830,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,607.3450288016184,17700000000.064526,250000000.0,300000000.0,0.7417588921462842,0.6044316682747926,30,33.307897101611964,12.836496155622555,0.647683520197486,8,2,27.40269278185126,15,0,10000,480000,184900,186351571.4249942,29183455.028125927,144719288.07813096,7060213.921480063,3217084.33381345,15154472.351882387,59655564.72029574,15760028.07452327,59685570.185325205,54165657.23406173,5,5
831,Starlink,100,42,2,10,4425,510000000,115254.2372881356,544.2109275664839,13499999999.960056,500000000.0,300000000.0,0.7651351082477246,0.5157744912267261,30,30.52297265187007,7.839497234693818,0.47620759528181483,8,2,34.88993915279285,15,488370,0,0,0,243663598.31355175,47009689.68379079,113421852.45532505,-972337.8306806805,4032207.5931550227,2345243.69139535,47043672.10396222,-1561098.0921638329,60798870.3526114,13882551.948536424,5,5
832,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1197.4107529060607,13500000000.061892,250000000.0,300000000.0,0.489621345767778,0.5191835788068486,30,32.09621702838952,14.281907129191868,0.34188916722952917,8,2,31.416520706733582,15,218150,7360,0,0,718595913.7107543,45378978.88541197,109381801.46340436,8292539.322499037,2679835.21049439,2672697.826311842,57225843.98260816,15987616.817656148,59671738.181235164,12826798.871329816,5,5
833,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,603.480726160659,17699999999.972176,250000000.0,300000000.0,0.7888425988943228,0.6858953121080249,30,30.261842014260246,17.33448782756625,0.511933725181886,8,2,27.99087448125098,15,0,10000,480000,184900,189256331.08939525,35039327.86013783,111717236.29130182,9043438.719522338,2018430.133429648,15108224.243106095,46045990.42169886,11525155.232015189,60523872.156519085,54401493.47229233,5,5
834,Starlink,100,42,2,10,4425,510000000,115254.2372881356,540.938496310939,13500000000.03293,500000000.0,300000000.0,0.5841450037398676,0.53812484834257,30,25.710726586308684,10.687742567388131,0.6325795003093234,8,2,28.558449590570252,15,488370,0,0,0,244305872.52631375,49932522.25553512,129478170.76839633,1039741.1756195258,4077665.0768274153,3180851.6868142663,46104399.297193564,4867885.512654384,60203907.57817122,12796369.708663367,5,5
835,OneWeb,100,42,2,10,720,510000000,708333.3333333334,1198.2361802514476,13499999999.999353,250000000.0,300000000.0,0.8446379269103513,0.5049441799379172,30,25.136591888702018,13.54245963254446,0.6415735851591904,8,2,27.859356585740002,15,218150,7360,0,0,722906215.0590831,48872152.48077336,134994023.9533729,8146079.110215172,2872655.1198424962,2818042.4148329776,49505780.185851514,2259892.125822098,60168937.66869257,12175018.930349099,5,5
836,Kuiper,100,42,2,10,3236,510000000,157601.97775030902,603.3073938369499,17700000000.025578,250000000.0,300000000.0,1.0517816058142433,0.6455970107026787,30,31.399938840853288,15.769051331688978,0.5137134235401278,8,2,29.26608257795212,15,0,10000,480000,184900,187726896.50961238,30497623.900319558,118181050.68218327,6696180.220569264,2075230.2394334022,14202739.915583028,57423933.31714985,14012076.060491793,60596442.295415685,54211294.3264056,5,5
837,Starlink,100,42,2,10,4425,510000000,115254.2372881356,543.2287182765526,13500000000.007418,500000000.0,300000000.0,0.6721533760363563,0.5061870354365331,30,33.49746740458268,7.4898532775541815,0.6244206017665251,8,2,25.890463269898557,15,488370,0,0,0,246863450.9902744,50757791.20104235,108319127.51730534,2373647.7562894905,3807288.171056552,2761308.581408664,44949652.17285396,10514056.592957407,60317005.460588485,13534637.978807487,5,5
